Date,0
2021-01-01,2049697273.55
2021-02-01,1865520551.6
2021-03-01,2029634489.65
2021-04-01,1984845795.65
2021-05-01,1930219337.4
2021-06-01,1939989972.55
2021-07-01,2024220868.5
2021-08-01,2041792467.65
2021-09-01,1987108432.0
2021-10-01,1996512417.2
2021-11-01,1726729385.9
2021-12-01,1815006252.6
