Date,0
2021-01-01,2048812500.0
2021-02-01,1870088700.0
2021-03-01,2037738200.0
2021-04-01,1997629400.0
2021-05-01,1931508000.0
2021-06-01,1939028700.0
2021-07-01,2037555300.0
2021-08-01,2049174300.0
2021-09-01,1997639200.0
2021-10-01,1997740700.0
2021-11-01,1750328800.0
2021-12-01,1790966100.0
