Date,0
2021-01-01,2056841595.2179313
2021-02-01,1864610234.8514228
2021-03-01,2038217453.8897824
2021-04-01,1979695437.0385818
2021-05-01,1931456531.4728003
2021-06-01,1939481429.4122868
2021-07-01,2034311694.8307972
2021-08-01,2045326786.941247
2021-09-01,1982534921.0390887
2021-10-01,1993306561.103757
2021-11-01,1617930932.647595
2021-12-01,1792979775.479098
